uid,created_at,updated_at,deleted_at,category_id,category_type,url,name_en,name_kn,name_hn,name_ta,name_te,name_ml,name_mr,name_gu,name_bn,name_or,name_pa,name_ur,name_ne
master_icons_9258c541-5b94-41ea-8a2e-222ad540672f,2026-01-14 12:20:48.145 +0530,,,vegetable_042,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/ginger.jpg,Ginger,ಶುಂಠಿ,अदरक,இஞ்சி,అల్లం,ഇഞ്ചി,आले,આદુ,আদা,ଅଦା,ਅਦਰਕ,ادرک,अदुवा
master_icons_8024c616-dc11-4bef-b63a-dc883887b68e,2026-01-14 12:20:48.145 +0530,,,vegetable_043,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/gongura.jpg,Gongura,ಪುಂಡಿ ಪಲ್ಯ,गोंगुरा,கோங்குரா,గోంగూర,ഗോഗുര,गोंगुरा,ગોંગુરા,গঙ্গুরা,ଗୋଙ୍ଗୁରା |,ਗੌਂਗੂਰਾ,گونگورا,गोंगुरा
master_icons_bc51a140-62d2-40f0-b5dd-151a6863a7c9,2026-01-14 12:20:48.145 +0530,,,vegetable_044,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/green-mung-bean.jpg,Green_Mung_Bean,ಹೆಸರು ಕಾಳು,हरी मूंग,பச்சை_மங்_பீன்,గ్రీన్_ముంగ్_బీన్,പച്ച_മംഗ്_ബീൻ,हिरवे_मूग_डाळ,લીલી_મગની_દાળ,সবুজ_মুগ_ডাল,ସବୁଜ_ମୁଗ_ବିନ,ਹਰੀ_ਮੂੰਗੀ_ਦੀਨ,سبز_مونگ_ پھلی,हरियो_मुग_सेतो
master_icons_3675996c-6475-4f33-80f0-4e0356342545,2026-01-14 12:20:48.145 +0530,,,vegetable_045,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/groundnut.jpg,Groundnut,ಕಡಲೆಕಾಯಿ,मूंगफली,நிலக்கடலை,వేరుశనగ,നിലക്കടല,भुईमूग,મગફળી,চীনাবাদাম,ଚିନାବାଦାମ,ਮੂੰਗਫਲੀ,مونگ پھلی,बदाम
master_icons_3949a405-7cf1-4a9d-b567-13704a869bd5,2026-01-14 12:20:48.145 +0530,,,vegetable_046,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/heggenasu.jpg,Heggenasu,ಹೆಕ್ಕೆಣಸು,रतालू,ஹெக்கெனாசு,హెగ్గెనసు,ഹെഗ്ഗേനാസു,हेगेनासू,હેગેનાસુ,হেগেনাসু,ହେଗେନାସୁ |,ਹੇਗੇਨਾਸੁ,ہیگیناسو,हेगेनासु
master_icons_64a30b56-1e53-4a58-9aa8-28b01fecae01,2026-01-14 12:20:48.145 +0530,,,vegetable_047,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/heralekayi.jpg,Heralekayi,ಹೆರಳೇಕಾಯಿ,गलगल,ஹெரலேகாய்,హెరలేకై,ഹെരലേകായി,हेरालेकायी,હેરાલેકાયી,হেরালেকাই,ହେରାଲେକାୟୀ,ਹੇਰਾਲੇਕਾਈ,ہیرالیکائی,हेरालेकायी
master_icons_0a0149f5-f290-4bd6-9f94-333f865b08cc,2026-01-14 12:20:48.145 +0530,,,vegetable_048,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/horse-gram.jpg,Horse_Gram,ಹುರುಳಿ ಕಾಳು,कुलथी,குதிரை_கிராம்,గుర్రం_గ్రామ్,കുതിര_ഗ്രാം,घोडा_ग्राम,ઘોડા_ગ્રામ,ঘোড়া_গ্রাম,ଘୋଡ଼ା_ଗ୍ରାମ,ਘੋੜਾ_ਗ੍ਰਾਮ,گھوڑا_گرام,घोडा_ग्राम
master_icons_8e5cc68a-ff04-43ec-a22f-1d00022cce99,2026-01-14 12:20:48.145 +0530,,,vegetable_049,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/ivy-gourd.jpg,Ivy_Gourd,ತೊಂಡೆಕಾಯಿ,कुंदरू,ஐவி_கௌர்ட்,ఐవీ_గోర్డ్,ഐവി_ഗോർഡ്,आयव्ही_लौकी,આઇવી_ગોર્ડ,আইভি_গর্ড,ଆଇଭି_ଲାଉ,ਆਈਵੀ_ਲੌਕੀ,آئیوی_لوکی,आइभी_लौकी
master_icons_21e0bfac-8b4c-4b75-b4da-a5c19da2de1d,2026-01-14 12:20:48.145 +0530,,,vegetable_050,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/jackfruit.jpg,Jackfruit,ಹಲಸಿನ ಹಣ್ಣು,कटहल,பலாப்பழம்,జాక్‌ఫ్రూట్,ചക്ക,फणस,જેકફ્રૂટ,কাঁঠাল,କାକଫୁଟ୍,ਕਟਹਲ,جَیک فروٹ,कटहर
master_icons_2099d44d-ab56-4c7c-a8c6-bf36608cfa48,2026-01-14 12:20:48.145 +0530,,,vegetable_051,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/kaadu-mavu.jpg,Kaadu_Mavu,ಕಾಡು ಮಾವು,जंगली आम,காடு_மாவு,కాదు_మావు,കാടു_മാവു,काडू_मावू,કાડુ_માવુ,কাদু_মাভু,କାଡୁ_ମାଭୁ,ਕਾਦੂ_ਮਾਵੂ,جنگلی آم,काडु_माभु
master_icons_b9a127fe-9c14-40d0-8f60-4643c44c204f,2026-01-14 12:20:48.145 +0530,,,vegetable_052,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/knol-khol.jpg,Knol_Khol,ನವಿಲುಕೋಸು,गांठ गोभी,நோல்_கோல்,నోల్_ఖోల్,നോൾ_ഖോൾ,नॉल_खोल,નોલ_ખોલ,নোল_খোল,ନଲ୍_ଖୋଲ୍,ਨੋਲ_ਖੋਲ,گانٹھ گوبھی,नोल_खोल
master_icons_368556c1-e3cb-49d0-8ae4-055cb182b1ba,2026-01-14 12:20:48.145 +0530,,,vegetable_053,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/lablab.jpg,Lablab,ಅವರೆಕಾಯಿ,सेम,லேப்லாப்,ల్యాబ్‌ల్యాబ్,ലാബ്ലാബ്,लॅबलॅब,લેબલૅબ,ল্যাবল্যাব,ଲାବଲାବ୍,ਲੈਬਲੈਬ,لیبلب,ल्याबल्याब
master_icons_a749e625-269e-40fc-804d-50680496ac2c,2026-01-14 12:20:48.145 +0530,,,vegetable_054,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/ladies-finger.jpg,Ladies_Finger,ಬೆಂಡೆಕಾಯಿ,भिंडी,பெண்கள்_விரல்,లేడీస్_ఫింగర్,ലേഡീസ്_ഫിംഗർ,लेडीज_फिंगर,લેડીઝ_ફિંગર,লেডিস_ফিঙ্গার,ଲେଡିଜ୍_ଫିଙ୍ଗର୍,ਔਰਤਾਂ_ਉਂਗਲੀਆਂ,خواتین_انگلی,महिला_औँला
master_icons_e6261c72-b310-4d4f-909b-110628790b93,2026-01-14 12:20:48.145 +0530,,,vegetable_055,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/lesser-yam.jpg,Lesser_Yam,ಸಣ್ಣ ಗೆಣಸು,सुथनी,லெஸ்ஸர்_யாம்,లెస్సర్_యామ్,ലെസ്സർ_യാം,लेसर_याम,લેસર_યામ,লেসার_ইয়াম,ଲେସର୍_ୟାମ୍,ਘੱਟ_ਯਾਮ,کم_یام,कम_याम
master_icons_661bc343-17e8-4f33-a8f0-2e4216f4d54b,2026-01-14 12:20:48.145 +0530,,,vegetable_056,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/lima-bean.jpg,Lima_Bean,ದಪ್ಪ ಅವರೆ,बड़ा सेम,லிமா_பீன்,లిమా_బీన్,ലിമ_ബീൻ,लिमा_बीन,લીમા_બીન,লিমা_বিন,ଲିମା_ବିନ୍,ਲੀਮਾ_ਬੀਨ,لیما_بین,लिमा_बीन
master_icons_5a027c15-3414-4f21-9de0-7731d3aae754,2026-01-14 12:20:48.145 +0530,,,vegetable_057,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/little-gourd.jpg,Little_Gourd,ತೊಂಡೆಕಾಯಿ,कुंदरू,குட்டி_பூசணி,లిటిల్_గోర్డ్,ലിറ്റിൽ_ഗോർഡ്,लिटिल_गॉर्ड,લિટલ_ગોર્ડ,লিটল_গর্ড,ଲିଟିଲ୍_ଗୁର୍ଡ,ਛੋਟਾ_ਲੌਕੀ,چھوٹا_لوکی,सानो_लौकी
master_icons_aa5f1f44-a733-4870-b249-d260e24da5a9,2026-01-14 12:20:48.145 +0530,,,vegetable_058,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/malabar-cucumber.jpg,Malabar_Cucumber,ಮಂಗಳೂರು ಸೌತೆ,सांबर ककड़ी,மலபார்_வெள்ளரிக்காய்,మలబార్_దోసకాయ,മലബാർ_കുക്കുമ്പർ,मलबार_काकडी,મલબાર_કાકડી,মালাবার_শসা,ମାଲାବାର_କାକୁଡି,ਮਾਲਾਬਾਰ_ਖੀਰਾ,مالابار_ککڑی۔,मालाबार_काँक्रो
master_icons_6dc565b1-3624-4fb0-802f-c3fe8cf544c0,2026-01-14 12:20:48.145 +0530,,,vegetable_059,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/malabar-spinach.jpg,Malabar_Spinach,ಬಸಳೆ ಸೊಪ್ಪು,पोई साग,மலபார்_கீரை,మలబార్_పాలకూర,മലബാർ_സ്പിനാച്ച്,मलबार_पालक,મલબાર_પાલક,মালাবার_পালং শাক,ମାଲାବାର_ପାଳଙ୍ଗ,ਮਾਲਾਬਾਰ_ਪਾਲਕ,مالابار_پالک,मालाबार_पालक
master_icons_94eedc93-df16-4f71-9e9f-cf4bf8408995,2026-01-14 12:20:48.145 +0530,,,vegetable_060,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/milky-mushroom.jpg,Milky_Mushroom,ಹಾಲಿನ ಅಣಬೆ,दुधिया मशरूम,பால்_காளான்,మిల్కీ_మష్రూమ్,പാൽ_കൂൺ,मिल्की_मशरूम,દૂધિયું_મશરૂમ,মিল্কি_মাশরুম,ମିଲ୍କି_ମଶରୁମ୍,ਮਿਲਕੀ_ਮਸ਼ਰੂਮ,دودھیا_مشروم,मिल्की_मशरूम
master_icons_f1f92c82-86c9-4d0b-897a-605d0e05d826,2026-01-14 12:20:48.145 +0530,,,vegetable_061,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/mint.jpg,Mint,ಪುದೀನ,पुदीना,புதினா,పుదీనా,പുതിന,पुदिना,ફુદીનો,পুদিনা,ମିଣ୍ଟ,ਪੁਦੀਨਾ,پودینہ,पुदिना
master_icons_44962b31-efe8-4ec7-bfb6-e3f04be65246,2026-01-14 12:20:48.145 +0530,,,vegetable_062,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/mushroom.jpg,Mushroom,ಅಣಬೆ,मशरूम,காளான்,పుట్టగొడుగు,കൂണ്,मशरूम,મશરૂમ,মাশরুম,ଛତୁ,ਖੁੰਭ,مشروم,च्याउ
master_icons_705c515f-183e-4577-82e3-fc02b5a29946,2026-01-14 12:20:48.145 +0530,,,vegetable_063,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/nutmeg-pericarp.jpg,Nutmeg_Pericarp,ಜಾಜಿಕಾಯಿ ಸಿಪ್ಪೆ,जायफल का छिलका,ஜாதிக்காய்_பெரிகார்ப்,జాజికాయ_పెరికార్ప్,ജാതിക്ക_പെരികാർപ്പ്,जायफळ_पेरीकार्प,જાયફળ_પેરીકાર્પ,জায়ফল_পেরিকার্প,ଜାୟଫଳ_ପେରିକାର୍ପ,ਜਾਇਫਲ_ਪੇਰੀਕਾਰਪ,جائفل_پیری کارپ,जायफल_पेरीकार्प
master_icons_cef6338d-daac-426a-bbf6-b52faa893d35,2026-01-14 12:20:48.145 +0530,,,vegetable_064,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/onion.jpg,Onion,ಈರುಳ್ಳಿ,प्याज,வெங்காயம்,ఉల్లిపాయ,ഉള്ളി,कांदा,ડુંગળી,পেঁয়াজ,ପିଆଜ,ਪਿਆਜ,پیاز,प्याज
master_icons_43cba858-e947-4f1c-876a-20192ed0b2bd,2026-01-14 12:20:48.145 +0530,,,vegetable_065,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/peas.jpg,Peas,ಬಟಾಣಿ,मटर,பட்டாணி,బఠానీలు,പീസ്,वाटाणे,વટાણા,মটরশুঁটি,ମଟର,ਮਟਰ,مٹر,केराउ
master_icons_7675948c-38d4-4194-bbc8-1f5ab9eb4f24,2026-01-14 12:20:48.145 +0530,,,vegetable_066,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/pigeon-pea.jpg,Pigeon_Pea,ತೊಗರಿ,अरहर,புறா_பட்டாணி,పావురం_బఠానీ,പീജിയൺ_പയർ,कबूतर_मटार,કબૂતર_મટાર,কবুতর_মটর,କପୋତ_ମଟର,ਕਬੂਤਰ_ਮਟਰ,کبوتر_مٹر,परेवा_बटर
master_icons_9e1fd8f4-3ce9-48c8-b41c-3406be91c709,2026-01-14 12:20:48.145 +0530,,,vegetable_067,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/pointed-gourd.jpg,Pointed_Gourd,ಪರ್ವಲ್,परवल,சுண்டைக்காய்,పాయింటెడ్_గోర్డ్,പോയിന്റഡ്_ഗോർഡ്,पॉइंटेड_लौकी,પોઈન્ટેડ_લોકી,পয়েন্টেড_গর্ড,ପଏଣ୍ଟେଡ୍_ଲାଉ,ਪੁਆਇੰਟਡ_ਗੌਰਡ,نوکدار_لوکی,पोइन्टेड_गोर्ड
master_icons_2e683708-7c77-41fe-8f9d-06333d610975,2026-01-14 12:20:48.145 +0530,,,vegetable_068,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/potato.jpg,Potato,ಆಲೂಗಡ್ಡೆ,आलू,உருளைக்கிழங்கு,టమాటో,ഉരുളക്കിഴങ്ങ്,बटाटा,બટાકા,আলু,ଆଳୁ,ਆਲੂ,آلو,आलु
master_icons_bdf2ca57-1a67-4d92-9eb4-beb52a789d5e,2026-01-14 12:20:48.145 +0530,,,vegetable_069,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/pumpkin.jpg,Pumpkin,ಕುಂಬಳಕಾಯಿ,कद्दू,பூசணி,గుమ్మడికాయ,മത്തങ്ങ,भोपळा,કોળુ,কুমড়ো,କଖାରୁ,ਕੱਦੂ,پیٹھا کدو,फर्सी
master_icons_2ecb9754-9bd7-4536-aa50-79c3be00be7f,2026-01-14 12:20:48.145 +0530,,,vegetable_070,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/radish.jpg,Radish,ಮೂಲಂಗಿ,मूली,முள்ளங்கி,ముల్లంగి,മുള്ളങ്കി,मुळा,મૂળા,মূলা,ମୂଳା,ਮੂਲੀ,مولی,मूला
master_icons_c294f5b1-3178-4110-b509-2fb893548d53,2026-01-14 12:20:48.145 +0530,,,vegetable_071,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/ridge-gourd.jpg,Ridge_Gourd,ಹೀರೆಕಾಯಿ,तोरई,ரிட்ஜ்_கௌர்ட்,రిడ్జ్_గోర్డ్,റിഡ്ജ്_ഗോർഡ്,रिज_लौकी,રીજ_ગોર્ડ,রিজ_গর্ড,ରିଜ୍_ଗୁର୍ଡ,ਰਿਜ_ਲੌਕੀ,توری,रिज_लौकी
master_icons_33c04aef-4dea-4ef8-8610-820f24a65a58,2026-01-14 12:20:48.145 +0530,,,vegetable_072,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/roselle.jpg,Roselle,ರೋಸೆಲ್ಲೆ,गोंगुरा,ரோசெல்லே,రోసెల్లె,റോസെല്ലെ,रोझेल,રોઝેલ,রোজেল,ରୋଜେଲ୍,ਰੋਜ਼ੇਲ,پٹوا,रोजेल
master_icons_516a6745-5a1f-48d0-8d60-8c5719e44c25,2026-01-14 12:20:48.145 +0530,,,vegetable_073,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/round-gourd.jpg,Round_Gourd,ದುಂಡು ಹೀರೆ,टिंडा,சுரைக்காய்,గుండ్రని_గుడ్డు,വട്ടക്കുരുവ,गोल_भोपळा,ગોળાકાર_લોહી,গোল_লাউ,ଗୋଲାକାର ଲାଉ,ਗੋਲ_ਲੌਕੀ,گول_لوکی,गोल लौका
master_icons_9e589adc-0e5c-47f8-998a-73ff7387a03c,2026-01-14 12:20:48.145 +0530,,,vegetable_074,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sambar-onion.jpg,Sambar_Onion,ಸಾಂಬಾರ್ ಈರುಳ್ಳಿ,छोटा प्याज,சாம்பார்_வெங்காயம்,సాంబార్_ఉల్లిపాయ,സാമ്പാർ_ഉള്ളി,सांबर_कांदा,સાંભર_ડુંગળી,সাম্বার_পেঁয়াজ,ସାମ୍ବର_ପିଆଜ,ਸਾਂਬਰ_ਪਿਆਜ਼,سمبر_پیاز,साम्बर_प्याज
master_icons_c31dcf40-0812-4888-a445-39d56b43ed28,2026-01-14 12:20:48.145 +0530,,,vegetable_075,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/scarlet-gourd.jpg,Scarlet_Gourd,ತೊಂಡೆಕಾಯಿ,कुंदरू,ஸ்கார்லெட்_கௌர்ட்,స్కార్లెట్_గోర్డ్,സ്കാർലറ്റ്_ഗോർഡ്,स्कार्लेट_लौकी,સ્કાર્લેટ_લોકી,স্কারলেট_লাউ,ସ୍କାରଲେଟ୍_ଲାଉ,ਸਕਾਰਲੇਟ_ਲੌਕੀ,کنڈرو,स्कारलेट_लौकी
master_icons_7de0e58a-52d5-414c-91d8-bcad239c93da,2026-01-14 12:20:48.145 +0530,,,vegetable_076,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/snake-gourd.jpg,Snake_Gourd,ಪಡವಲಕಾಯಿ,चिचिंडा,பாம்பு_பூசணி,పాము_గుమ్మడికాయ,പാമ്പിന്റെ_കുരുമുളക്,साप_भोपळा,સાપ_લોહી,সাপ_লাউ,ସାପ_ଲାଉ,ਸੱਪ_ਲੌਕੀ,سانپ_لوکی,लौका_सर्प
master_icons_53ed8d23-212d-4f33-a885-54b5ac14cc0f,2026-01-14 12:20:48.145 +0530,,,vegetable_077,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/soybean.jpg,Soybean,ಸೋಯಾ ಅವರೆ,सोयाबीन,சோயாபீன்,సోయాబీన్,സോയാബീൻ,सोयाबीन,સોયાબીન,সয়াবিন,ସୋୟାବିନ୍,ਸੋਇਆਬੀਨ,سویا بین,भटमास
master_icons_8cea82f3-0da5-48ce-bc40-efaf744478b6,2026-01-14 12:20:48.145 +0530,,,vegetable_078,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/spine-gourd.jpg,Spine_Gourd,ಮಡಹಾಗಲಕಾಯಿ,ककोरा,தண்டுவடப் பூசணி,వెన్నుపూస,സ്പൈൻ_ഗോർഡ്,काटेरी_भोपळा,સ્પાઇન_ગોર્ડ,কাঁটা_লাউ,ମେରୁଦଣ୍ଡ_ଲାଉ,ਰੀੜ੍ਹ ਦੀ ਹੱਡੀ,ککوڑا,लौका
master_icons_456cc743-0474-413c-90c7-b71c234ee13c,2026-01-14 12:20:48.145 +0530,,,vegetable_079,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sponge-gourd.jpg,Sponge_Gourd,ತುಪ್ಪದ ಹೀರೆಕಾಯಿ,गिलकी,கடற்பாசி_பூசணி,స్పాంజ్_గోర్డ్,സ്പോഞ്ച്_ഗോർഡ്,स्पंज_लौकी,સ્પોન્જ_ગોર્ડ,স্পঞ্জ_গর্ড,ସ୍ପଞ୍ଜ_ଗୁର୍ଡ,ਸਪੰਜ_ਲੌਕੀ,توری,स्पन्ज_लौकी
master_icons_2742252e-9ba8-4eb7-a321-8377b2f6a8db,2026-01-14 12:20:48.145 +0530,,,vegetable_080,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/star-fruit.jpg,Star_Fruit,ಕಾರೆ ಹಣ್ಣು,कमरख,ஸ்டார்_ஃப்ரூட்,స్టార్_ఫ్రూట్,സ്റ്റാർ_ഫ്രൂട്ട്,स्टार_फ्रूट,સ્ટાર_ફ્રુટ,স্টার_ফ্রুট,ତାରା_ଫଳ,ਸਟਾਰ_ਫਰੂਟ,اسٹار فروٹ,तारा_फल
master_icons_1ec72541-5be3-4cbe-af1f-61a4c23825ce,2026-01-14 12:20:48.145 +0530,,,vegetable_081,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/star-gooseberry.jpg,Star_Gooseberry,ಕಿರುನೆಲ್ಲಿ,हरफ रेवड़ी,நட்சத்திர_நெல்லிக்காய்,స్టార్_గూస్బెర్రీ,നക്ഷത്രം_നെല്ലിക്ക,स्टार_गुसबेरी,સ્ટાર_ગૂસબેરી,স্টার_গুজবেরি,ଷ୍ଟାର_ଗୁଜବେରୀ,ਸਟਾਰ_ਕਰੌਦਾ,ستارہ_گوزبیری,स्टार_गुजबेरी
master_icons_9d85430d-4367-4d78-a079-0675c47ddb94,2026-01-14 12:20:48.145 +0530,,,vegetable_082,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sundekayi.jpg,Sundekayi,ಸುಂಡೆಕಾಯಿ,सुंदकाई,சுண்டேகாய்,సుండెకై,സുണ്ടേകായി,सुंडेकायी,સુંડેકાયી,সুন্দেকাই,ସୁଣ୍ଡେକାୟି,ਸੁੰਡੇਕਾਈ,سندیکائی,सुन्डेकायी
master_icons_6c27e01e-2156-4843-8f16-bc5de3157df7,2026-01-14 12:20:48.145 +0530,,,vegetable_083,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sweet-corn.jpg,Sweet_Corn,ಸ್ವೀಟ್ ಕಾರ್ನ್,स्वीट कॉर्न,ஸ்வீட்_கார்ன்,స్వీట్_కార్న్,മധുരചോളം,गोड_कॉर्न,મીઠી_મકાઈ,মিষ্টি_ভুট্টা,ମିଠା_କର୍ଣ୍ଣ,ਮਿੱਠਾ ਮੱਕੀ,میٹھا_مکھائی,मीठो_मकै
master_icons_2e455336-4176-43b3-95bc-96a60d025a72,2026-01-14 12:20:48.145 +0530,,,vegetable_084,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sweet-potato.jpg,Sweet_Potato,ಸಿಹಿ ಗೆಣಸು,शकरकंद,இனிப்பு_உருளைக்கிழங்கு,స్వీట్_పొటాటో,മധുരമുള്ള_ഉരുളക്കിഴങ്ങ്,गोड_बटाटा,શક્કરિયા,মিষ্টি_আলু,ମିଠା ଆଳୁ,ਮਿੱਠਾ_ਆਲੂ,میٹھا_آلو,गुलियो आलु
master_icons_d8a102f1-2eb9-44f8-8e26-72ad91d12b8f,2026-01-14 12:20:48.145 +0530,,,vegetable_085,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/sword-bean.jpg,Sword_Bean,ಕತ್ತಿ ಅವರೆ,बड़ा सेम,வாள்_பீன்,స్వోర్డ్_బీన్,സ്വോർഡ്_ബീൻ,तलवार_बीन,તલવાર_બીન,সোর্ড_বিন,ସୋର୍ଡ_ବିନ,ਤਲਵਾਰ_ਬੀਨ,تلوار_بین,तरवार_बीन
master_icons_15949b00-7ffa-4236-b724-0a0839cc6205,2026-01-14 12:20:48.145 +0530,,,vegetable_086,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/tamarind.jpg,Tamarind,ಹುಣಸೆ ಹಣ್ಣು,इमली,புளி,చింతపండు,പുളി,चिंच,આમલી,তেঁতুল,ତେନ୍ତୁଳି,ਇਮਲੀ,املی,इमली
master_icons_95c8e23b-d6fd-4c92-8619-f8faa7c07241,2026-01-14 12:20:48.145 +0530,,,vegetable_087,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/tapioca.jpg,Tapioca,ಮರಗೆಣಸು,टेपिओका,மரவள்ளிக்கிழங்கு,టాపియోకా,മരച്ചീനി,टॅपिओका,ટેપીઓકા,ট্যাপিওকা,ଟାପିଓକା,ਟੈਪੀਓਕਾ,ٹیپیوکا,ट्यापियोका
master_icons_fd57ba62-76dd-4bda-b7bb-0ea8ac3a6339,2026-01-14 12:20:48.145 +0530,,,vegetable_088,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/taro.jpg,Taro,ಕೆಸುವಿನ ಗಡ್ಡೆ,अरबी,டாரோ,టారో,ടാരോ,तारो,તારો,তারো,ଟାରୋ,ਤਾਰੋ,تارو,तारो
master_icons_f3fb54c6-0ded-492e-887b-52ebdf9e22d6,2026-01-14 12:20:48.145 +0530,,,vegetable_089,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/tender-coconut.jpg,Tender_Coconut,ಎಳನೀರು,नारियल पानी,டெண்டர்_தேங்காய்,టెండర్_కొబ్బరి,ടെൻഡർ_തേങ്ങ,नारळ_खोबरे,નારિયેળ_નાળિયેર,টেন্ডার_নারকেল,ଟେଣ୍ଡର_ନାରିଆଲ,ਟੈਂਡਰ_ਨਾਰੀਅਲ,ٹینڈر_ناریل,टेन्डर_नरिवल
master_icons_4a7e1f0f-55f9-4f20-82e6-d83f161473e6,2026-01-14 12:20:48.145 +0530,,,vegetable_090,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/tree-tomato.jpg,Tree_Tomato,ಮರ ಟೊಮೆಟೊ,ट्री टमाटर,மரம்_தக்காளி,చెట్టు_టమోటా,മരം_തക്കാളി,टोमॅटोचे झाड,ટામેટાનું વૃક્ષ,টমেটো গাছ,ଗଛ_ଟମାଟୋ,ਟਮਾਟਰ ਦਾ ਰੁੱਖ,درخت_ٹماٹر,गोलभेडाको रूख
master_icons_9365270a-e825-43c7-99f4-e62d91cc643b,2026-01-14 12:20:48.145 +0530,,,vegetable_091,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/turmeric.jpg,Turmeric,ಅರಿಶಿನ,हल्दी,மஞ்சள்,పసుపు,മഞ്ഞൾ,हळद,હળદર,হলুদ,ହଳଦୀ,ਹਲਦੀ,ہلدی,बेसार
master_icons_8a7d25b3-9bbf-4ba0-824a-2dcd3b7c12c6,2026-01-14 12:20:48.145 +0530,,,vegetable_092,vegetable,https://kissansampurna-public.s3.ap-south-1.amazonaws.com/vegetables/turnip.jpg,Turnip,ಗಡ್ಡೆ ಕೋಸು,शलजम,டர்னிப்,టర్నిప్,ടേണിപ്പ്,सलगम नावाच कंद व त्याचे झाड,સલગમ,শালগম,ପାଲଲହମ,ਟਰਨਿਪ,شلجم,शलजम
